Bill Id,Long Title,Short Title,Origin_House,Status,SessionID
1478,A Bill to provide that the Health and Care Professionals Council be the regulatory body for counsellors and psychotherapists; to prohibit gay to straight conversion therapy; to make consequential provision for the protection of children and adults; and for connected purposes.,Counsellors and Psychotherapists (Regulation) Bill,Commons,1,27
1469,A Bill to make provision about the meeting by the United Kingdom of the target for defence expenditure to constitute a minimum of 2% of Gross Domestic Product; to make provision that the definition of defence expenditure is subject to independent verification; and for connected purposes.,Defence Expenditure (NATO Target) Bill,Commons,1,27
1450,"A Bill to make provision for the abolition of the Department of Energy and Climate Change and for its functions to be absorbed into the Department for Business, Innovation and Skills.",Department of Energy and Climate Change (Abolition) Bill,Commons,1,27
1523,A Bill to require the annual registration of dogs; to require that income from registration be used to fund the enforcement of conditions and penalties imposed on those owning and controlling dogs; and for connected purposes.,Dogs (Registration) Bill,Commons,1,27
1509,A Bill to prohibit the advertising of electronic cigarettes; to prohibit the sale of electronic cigarettes to persons under the age of 18; and for connected purposes.,Electronic Cigarettes (Advertising and Legal Age of Purchase) Bill,Commons,1,27
1554,"A Bill to require listed companies, public bodies and voluntary agencies to report annually on the number and percentage of people they employ who have disabilities; and for connected purposes.",Employment of People with Disabilities (Reporting) Bill,Commons,1,27
1446,A Bill to make provision for a statutory code of practice to clarify and simplify the law relating to protection against unfair dismissal of miscreant employees; and for connected purposes.,Employment Rights Bill,Commons,1,27
1486,A Bill to require the Secretary of State to draw up and publish an Energy in Buildings Strategy; to require the Secretary of State to take reasonable steps to implement that Strategy; to require the Secretary of State to set cost-effective targets to reduce fuel use; and for connected purposes.,Energy (Buildings and Reduction of Fuel Use) Bill,Commons,1,27
1532,A Bill to require the Secretary of State to make Regulations under Section 78 of the Equality Act 2010 to require employers of more than 250 employees to publish information relating to the pay of employees for the purpose of showing whether there are differences in the pay of male and female employees; and for connected purposes.,Equal Pay (Transparency) Bill,Commons,1,27
1457,A Bill to require an independent audit of the benefits and costs of UK membership of the European Union.,EU Membership (Audit of Costs and Benefits) Bill,Commons,1,27
1468,A Bill to make provision for an open list system for elections to the European Parliament.,European Parliament Elections Bill,Commons,1,27
1414,A Bill to make provision for the holding of a referendum in the United Kingdom and Gibraltar on the United Kingdom’s membership of the European Union.,European Union (Referendum) Bill,Commons,1,27
1441,A Bill to prohibit the granting of licences for firearms and shotguns to persons who have been convicted of domestic violence crimes; and for connected purposes.,Firearm and Shotgun Licensing (Domestic Violence) Bill,Commons,1,27
1437,"A Bill to require the Secretary of State to create a new planning use class for betting shops with fixed odds betting terminals, which would require the granting of planning permission; to provide that local planning authorities assess demand for fixed odds betting terminal betting shops when considering applications for premises in that planning use class and place a cap on the number of such shops for which planning permission may be granted in any area; and for connected purposes.",Fixed Odds Betting Terminals (Betting Shops) Bill,Commons,1,27
